author,content,filename,org_name,original_rating,pdf_link,publish_time,rating_adjust_mark_type,rating_changes,report_id,save_path,stock_code,stock_name,title,extracted_forecasts,PE_2年前,PE_1年前,PE_当年,PE_明年,PE_后年,PE_大后年,EPS_2年前,EPS_1年前,EPS_当年,EPS_明年,EPS_后年,EPS_大后年
"于那,刘洋,李跃博",核心观点全球透明质酸原料龙头，原料业务稳中向好。2020年公司透明质酸原料全球市占率高达43%。2021年原料收入规模达9亿元，同比+29%，其中医药级、化妆品级、食品级原料营收分别同比增长16%/16%/37%。2021年透明质酸获批可加入普通食品中，功能性食品需求有望拉升上游原料端需求；化妆品级方面，2016-2019全球市场规模CAGR达16%，功效性护肤品市场持续高景气，公司作为原料龙头有望受益。打造功性能护肤品牌矩阵，加大自播投入力度。旗下四大品牌差异化定位，借势电商平台和知名KOL流量，快速完成品牌大单品建设，2021M3，润百颜/夸迪/米蓓尔/BM肌活品牌的核心单品收入占比达69%/95%/11%/56%。公司逐步减少头部主播投入，在抖音等平台搭建自播团队，有望优化费率改善盈利。21年功能性护肤品收入规模33亿元，同比+147%，预计21-24年板块收入CAGR达37%。建立多元化医疗终端产品矩阵，政策窗口期迎来新机遇。公司积极拓展完善品类。2021年，公司推出新品御龄双子针，定位中高端市场，填补了静态纹细分赛道空白。2021年3月，国家将水光针纳入III级医疗器械监管，受益于政策窗口期，润致娃娃针有望进一步提升市场覆盖率。预计21-24年医疗终端业务收入CAGR 达22%。立足长期布局，推动建立功能性食品行业标准。公司依托自身在原料端优势和护肤品牌端的口碑积累，借助强大的创新转化科技平台支撑，实现在功能性食品大市场的拓展和探索，主导建立行业标准、构建行业生态。2021年推出黑零、水肌泉、休想角落三大品牌，产品涵盖饮品、果冻、糖果等多品类日常零食，在“朋克养生”风潮下，食品业务有望迎发展机遇。投资建议：公司全球玻尿酸原料龙头地位稳固，四轮驱动稳步发展。护肤品业务差异化定位，核心单品销售放量，品牌知名度逐步提升，业务高增势头不减；医美产品方面监管收紧下牌照优势进一步凸显；功能性食品市场空间广阔，前瞻布局长期发展。预计公司2022年-2024年归属母公司净利润分别为10.8/14.4/18.2亿元，对应EPS为2.24/2.99/3.79元，分部估值我们给予公司885-973亿元目标市值空间。维持“买入”评级。风险提示：新品研发不及预期；新产品推广不及预期；市场竞争加剧。,,财通证券,买入,[None],2022-04-22,,买入,4821698,pdf_downloads/2022/2022-04-22/688363-华熙生物（688363）：玻尿酸龙头再出发，四轮驱动齐发展.pdf,688363,华熙生物,华熙生物（688363）：玻尿酸龙头再出发，四轮驱动齐发展,"{
    ""forecasts"": [
        {
            ""year"": 2022,
            ""net_profit"": 10.8,
            ""eps"": 2.24,
            ""pe"": null
        },
        {
            ""year"": 2023,
            ""net_profit"": 14.4,
            ""eps"": 2.99,
            ""pe"": null
        },
        {
            ""year"": 2024,
            ""net_profit"": 18.2,
            ""eps"": 3.79,
            ""pe"": null
        }
    ]
}",,,,,,,,,2.24,2.99,3.79,
"吴劲草,张家璇,汤军,宋小雯",投资要点收购益而康生物51%股权，正式进军胶原蛋白产业：2022年4月15日，公司与中煤地质集团签署合作协议，以人民币2.33亿元收购北京益而康生物工程有限公司51%的股权，正式进军胶原蛋白产业。益而康生物是胶原蛋白医疗终端产品的代表企业，2019年、2020年及2021年1-11月，分别实现营收0.87/0.79/0.76亿元，分别实现净利润0.25/0.11/0.13亿元。截止2021年11月30日，其总资产为1.13 亿元。2022年华熙生物在胶原蛋白领域多点开花。一方面，对重组胶原蛋白的开发已实现技术突破；另一方面，本次收购益而康生物可加强在天然胶原领域的能力。胶原蛋白广泛分布于人体各部位，可分为天然胶原和重组胶原：胶原蛋白广泛分布于人体各部位，可分为天然胶原和重组胶原。胶原蛋白广泛分布于皮肤、骨骼、肌腱、筋膜等部位，是细胞外基质的一种结构蛋白质，对于维持皮肤的功能和形态起到关键作用。胶原蛋白可按提取来源和方式分为天然胶原和重组胶原。天然胶原的代表企业包括益而康生物、贝迪生物、创尔生物、其胜生物等，重组胶原的代表企业包括锦波生物和巨子生物等。医疗天然胶原代表企业，主要产品为胶原蛋白海绵和人工骨：益而康生物是医疗领域天然胶原代表企业，核心产品为胶原蛋白海绵和人工骨，主要品牌包括“倍菱”和“瑞福”。（1）“倍菱”胶原蛋白海绵：外科手术耗材，在国内首家通过了病毒灭活工艺验证。（2）“瑞福”人工骨：纳米医药产品，也是仿生骨材料，清华大学专利技术项目。多方面赋能益而康，协同效应有望逐步发挥，胶原蛋白或逐步成为公司又一核心物质。公司已有业务和益而康有望形成多种协同，通过多方面的赋能提升其综合能力，包括渠道和科室方面的协同开拓、研发和销售能力的提升、产能提升等。总体来看，胶原蛋白和透明质酸都是广泛分布于人体的重要物质，胶原蛋白有望逐步成为华熙生物又一核心物质，对公司未来业务的可持续性发展起到有力支撑。盈利预测与投资评级：公司是全球透明质酸产业龙头，原料业务稳步发展，不断向终端医疗器械、化妆品和食品等领域延伸，“四轮驱动”下一体化优势稳固。我们维持公司2022-24年归母净利润为9.81/12.32/15.20亿元，当前市值对应2022-24年PE分别为57.56x/45.85x/37.18x，维持“买入”评级。风险提示：市场竞争加剧，研发进展不及预期，销售推广不及预期，宏观经济风险等。,,东吴证券,买入,[None],2022-04-21,,买入,4812615,pdf_downloads/2022/2022-04-21/688363-华熙生物（688363）：控股天然胶原代表企业益而康，正式进军胶原蛋白产业，完善医疗终端布局.pdf,688363,华熙生物,华熙生物（688363）：控股天然胶原代表企业益而康，正式进军胶原蛋白产业，完善医疗终端布局,"{
    ""forecasts"": [
        {
            ""year"": 2022,
            ""net_profit"": 9.81,
            ""eps"": null,
            ""pe"": 57.56
        },
        {
            ""year"": 2023,
            ""net_profit"": 12.32,
            ""eps"": null,
            ""pe"": 45.85
        },
        {
            ""year"": 2024,
            ""net_profit"": 15.20,
            ""eps"": null,
            ""pe"": 37.18
        }
    ]
}",,,57.56,45.85,37.18,,,,,,,
"于那,刘洋,李跃博",华熙生物(688363)核心观点事件：公司官网发布，4 月 15 日公司与中煤地质集团有限公司正式签署《产权交易合同》，以人民币 2.33 亿元收购北京益而康生物工程有限公司（以下简称“益而康生物”）51%的股权。此次股权收购后益而康生物将成为公司的控股子公司。益而康生物深耕胶原蛋白类医疗终端产品。标的公司的主要产品包括胶原蛋白海绵和人工骨，目前已实现从研发、生产到销售的全链条布局。2019年、2020 年及 2021 年 1-11 月，益尔康分别实现营收 8725.25 万元、7928.50 万元、7567.98 万元；净利润 2480.65 万元、1097.06 万元、1309.14 万元。截止 2021 年 11 月 30 日，公司总资产为 1.13 亿元。公司拟以 2.33 亿元收购标的 51%的股权，对应 2020 年净利润约 42 倍 PE。进军胶原蛋白产业，扩充生物活性物产品管线和终端产品矩阵。此次收购有助于公司进一步完善在胶原蛋白、HA 原料物质的布局，丰富公司生物活性物产品管线，对公司未来业务的可持续性发展起到有力支撑。益而康旗下的胶原蛋白海绵及人工骨等产品有望与公司的骨科产品实现协同布局，此次并购有望进一步丰富公司医疗终端产品管线，形成多科室布局，后续有望发挥公司产品研发、医院销售渠道的资源优势，复制玻尿酸成功经验。中国胶原蛋白市场规模增速显著高于全球市场增速。胶原蛋白和透明质酸都是广泛分布于人体的重要物质，均属于使用范围较广的生物材料，应用领域涉及医疗健康、护肤品、食品等。据 Grand ViewResearch 数据，2020 年中国胶原蛋白原料市场规模为 10.1 亿美元，占全球市场的 6.4%，16-20 年 CAGR 6.5%，高于全球平均水平。盈利预测与投资建议：此次收购有望与公司现有原料业务形成协同效应，胶原蛋白也将成为华熙生物又一核心物质，进一步丰富公司生物活性物产品管线，益而康主打的胶原蛋白海绵及人工骨等入院产品也将助力丰富公司医疗终端产品矩阵，形成多品类、多科室布局。预计公司 2022 年-2024年 归 属 母 公 司 净 利 润 分 别 为 10.8/14.4/18.2 亿 元 ， 对 应 EPS 为2.25/2.99/3.80 元，对应 PE 分别为 51/38/30X，维持“买入”评级。风险提示：新产品销售不及预期；行业竞争加剧风险；宏观经济下行风险。,,财通证券,买入,[None],2022-04-20,,买入,4812323,pdf_downloads/2022/2022-04-20/688363-华熙生物（688363）：进军胶原蛋白，扩充产线布局.pdf,688363,华熙生物,华熙生物（688363）：进军胶原蛋白，扩充产线布局,"{
    ""forecasts"": [
        {
            ""year"": 2022,
            ""net_profit"": 10.8,
            ""eps"": 2.25,
            ""pe"": 51
        },
        {
            ""year"": 2023,
            ""net_profit"": 14.4,
            ""eps"": 2.99,
            ""pe"": 38
        },
        {
            ""year"": 2024,
            ""net_profit"": 18.2,
            ""eps"": 3.80,
            ""pe"": 30
        }
    ]
}",,,51.0,38.0,30.0,,,,2.25,2.99,3.8,
张峻豪,事项：近日，华熙生物公告拟与关联方尚海医生集团及其他合伙人共同出资参与设立私募基金，主要投资于皮肤科学与生命科学领域。此外，公司官方公众号发布，公司与中煤地质集团有限公司签署协议，以人民币2.33亿元收购北京益而康生物工程有限公司51%的股权。国信零售观点：1）华熙生物与尚海医生集团等其他合伙人共同设立的私募基金，募集规模1.23亿元，方向主要为共同探索在皮肤科学领域的品牌生态布局，精准聚焦于功效性护肤研发和品牌孵化，从而为公司护肤品业务的长期发展打下基础；2）同时公司收购的益而康生物深耕胶原蛋白类医疗终端领域，旗下包括胶原蛋白海绵和人工骨等入院产品，如“倍菱”胶原蛋白海绵、“瑞福”人工骨。此次收购意味着华熙生物正式进军胶原蛋白产业，有望进一步丰富其医疗终端产品布局；3）总体上，公司作为全球知名的生物科技公司和生物活性材料公司，近期通过加速内生外延，有望不断完善和壮大旗下业务矩阵，并进一步夯实现有核心业务市场竞争力：原料业务积极开拓国内市场下稳健增长，并有望进一步受益食品级玻尿酸及其他生物活性物原料打开需求空间；医疗终端业务中医美业务升级和聚焦润致品牌，针对性布局面部年轻化解决方案，同时公司有望积极通过内生外延方式，持续丰富产品管线，推动业务的长期迭代发展；功能性护肤业务受益于行业红利的同时，公司自身也在积极开拓新兴渠道及新品类拓展，未来仍具成长空间；功能性食品业务将完善产品矩阵，并有望逐步成为公司第四成长驱动力。我们维持公司2022-24年归母净利润预测为10.64亿元/14.26亿元/18.77亿元，当前股价对应PE分别为52/39/29x，维持“增持”评级。评论：设立私募基金，强化功效护肤赛道布局2022年4月15日晚间，华熙生物公告拟与尚海医生集团及其他合伙人共同出资参与设立私募基金“海南海熙股权投资合伙企业（有限合伙）”，主要目的在于共同探索在皮肤科学领域的品牌生态布局，精准聚焦于功效性护肤研发和品牌孵化，快速实现产业资源和专业资源的有效赋能。私募基金目标募集规模1.23亿元，公司认资4000万元，认资比例32.44%。其中尚海医生集团在功效护肤领域经验和资源丰富，主要股东为皮肤科学领域专家，发起人包括复旦大学附属华山医院原皮肤科主任郑志忠教授，上海中西医结合学会皮肤性病专业委员会主任委员温海教授等，对于皮肤科学领域的技术发展趋势和功效性护肤品研发方向的把控均具有很强的前瞻性。公司近年来功能性护肤业务快速发展，形成润百颜、夸迪、米蓓尔及BM肌活四大品牌布局，2021年护肤品业务收入取得同比146.57%的高增长至33.20亿元，收入占比达到67%。而此次私募基金的设立，有望进一步强化公司在功能性护肤领域的生态布局。充分利用合作方的皮肤科学领域专家在产品研发的前瞻经验以及临床诊疗资源优势，从医研共创的角度挖掘行业中的新兴产品发展方向，从而进一步强化公司的品牌孵化能力。布局胶原蛋白产业，进一步丰富医疗终端产品矩阵,,国信证券,增持,[None],2022-04-20,,增持,4812127,pdf_downloads/2022/2022-04-20/688363-华熙生物（688363）：外延布局有望加速，进一步完善业务矩阵.pdf,688363,华熙生物,华熙生物（688363）：外延布局有望加速，进一步完善业务矩阵,"{
    ""forecasts"": [
        {
            ""year"": 2024,
            ""net_profit"": 18.77,
            ""eps"": null,
            ""pe"": 29
        }
    ]
}",,,,,29.0,,,,,,,
"邹建军,陈诗璐",业绩概览：公司发布2021年年报，2021年公司实现营收49.48亿元/+87.93%，归母净利润7.82亿元/+21.13%，剔除股份支付影响后，经调整归母净利润8.68亿元/+34.33%。其中2021Q4单季度实现营收19.36亿元/+86.77%，归母净利润2.278亿元/+9.01%。营收情况：四大业务增长良好，功能性护肤品业务同比高增。1）原料业务：增速远超去年同期，其中透明质酸原料稳步增长，其他原料快速增长。2021年原料业务实现收入9.05亿元/+28.62%，占公司主营收入18.29%，其中医药级/化妆品级/食品级透明质酸收入分别同比增长15.82%/15.98%/36.85%至2.52/3.91/1.08亿元，其他原料业务同比增长120.33%至1.54亿元。公司目前整体透明质酸产能 470 吨，包括济南工厂 320 吨、东营工厂150吨，天津工厂预计未来将新增 300 吨透明质酸及其他多种生物活性物的产能。我们认为公司原料业务壁垒深厚有望长期坐稳行业龙头地位，且公司正积极探索其他生物活性物原料及其应用领域发展，生物活性物平台企业的构筑进一步成型。2）医疗终端业务：医美“大单品”+“强中台”战略升级，骨科及其他业务稳健增长。2021年医疗终端业务实现收入7.00亿元/+21.54%，占公司主营收入14.15%，其中皮肤类医疗产品/骨科注射液/其他产品收入分别同比增长15.88%/37.08%/42.70%至5.04/1.23/0.72亿元。2021年为公司医美板块的战略调整元年，产品矩阵不断完善。2021年5月推出的“御龄双子针”至2021年底累计销售超过25万支，与300多家医美机构达成战略合作并链接超1000家先锋医美机构，成功打造爆品；2021年底推出双向交联产品“润致5号”，且两款在研单相产品即将完成临床试验，预计2022年获批。公司倾力打造“润致”品牌，未来将持续完善全部位、全层次抗衰产品矩阵，拓展更多需求场景。3）功能性护肤品业务：四大品牌兼具显著成长性，品牌矩阵逐步完善。2021年功能性护肤品业务实现收入33.20亿元/+146.57%，占公司主营收入的67.10%，依托天猫、京东、唯品会、抖音、微信生态以及线下等多元销售渠道，功能性护肤品业务实现了高速增长。,,财信证券,推荐,[None],2022-03-15,,买入,4772223,pdf_downloads/2022/2022-03-15/688363-华熙生物（688363）：功能性护肤品助力营收高增，四轮驱动共促未来成长.pdf,688363,华熙生物,华熙生物（688363）：功能性护肤品助力营收高增，四轮驱动共促未来成长,"{
    ""forecasts"": [
        {
            ""year"": 2021,
            ""net_profit"": 7.82,
            ""eps"": null,
            ""pe"": null
        }
    ]
}",,,,,,,,,,,,
袁维,业绩简评3月10日，公司发布2021年年报，实现收入49.48亿元（+88%），归母净利润7.82亿元（+21%），扣非归母净利润6.63亿元（+17%）。单季度来看，2021Q4公司单季度实现收入19.36亿元（+87%），归母净利润2.27亿元（+9%），扣非归母净利润2.17亿元（+11%）。经营分析功能性护肤品持续发力，整体业绩逐步回暖。公司立足主营业务板块，不断推出市场需求产品，营业收入同比增长88%，剔除股份支付影响，归母净利润8.68亿元（+34.33%）。其中，功能性护肤品收入33.20亿元（+146.57%），高于去年同期增速；原料业务收入9.05亿元（+28.62%），医药级透明质酸原料毛利率87%；医疗终端业务收入7.00亿元（+21.54%）。此外，公司2021年起布局功能性食品业务，多款产品有望在22年带来盈利增量。品牌建设战略初显成效，盈利能力不断提高。公司功能性食品领域四大品牌矩阵成型：润百颜营收12.29亿元（+117.4%），夸迪营收9.79亿元（+150.2%）；BM肌活营收4.35亿元（+286.2%）；米蓓尔营收4.20亿元（+111.1%）。随着用户基础逐步稳固，未来成长天花板进一步打开，公司有望继续打造3-5个国民级品牌，助力规模化拓展。重视产品研发，坚持打造公司长期竞争优势。2021年，公司拥有研发人员571人，在研项目239个，研发投入2.8亿元（+101.43%），有力支持公司项目研发和创新发展。公司坚持长期主义，加强基础研究和应用基础研究，以研发实力不断科技创新，筑高竞争壁垒、加宽护城河。盈利调整与投资建议我们看好公司各版块持续放量，预计公司2022-2024年实现归母净利润9.96、12.5、15.236亿元，分别同比增长 27%、26%、22%。维持“买入”评级。风险提示新材料新技术替代风险；新产品研发风险；新产品注册风险；核心人员流失风险；净利率下降风险；行业竞争加剧风险；,,国金证券,买入,[None],2022-03-13,,买入,4770164,pdf_downloads/2022/2022-03-13/688363-华熙生物（688363）：功能性护肤品持续发力，整体业绩符合预期.pdf,688363,华熙生物,华熙生物（688363）：功能性护肤品持续发力，整体业绩符合预期,"{
    ""forecasts"": [
        {
            ""year"": 2022,
            ""net_profit"": 9.96,
            ""eps"": null,
            ""pe"": null
        },
        {
            ""year"": 2023,
            ""net_profit"": 12.5,
            ""eps"": null,
            ""pe"": null
        },
        {
            ""year"": 2024,
            ""net_profit"": 15.236,
            ""eps"": null,
            ""pe"": null
        }
    ]
}",,,,,,,,,,,,
王洪岩,主要观点：事件公司披露2021年年报，2021年公司实现营收49.5亿元（yoy+87.9%），实现归母净利润7.8亿元（yoy+21.1%），基本每股收益1.63元/股。功能性护肤品延续高增，四大品牌矩阵成型公司功能性护肤品实现收入33.2亿元（yoy+146.6%），其中，润百颜营收12.3亿元（yoy+117.4%），夸迪营收9.8亿元（yoy+150.2%），米蓓尔营收2.0亿元（yoy+111.1%），BM肌活营收4.3亿元（yoy+286.2%）。首次实现润百颜单品牌年收入过10亿，公司四大品牌矩阵成型，功能性护肤业务成长天花板进一步打开。公司深化四大品牌差异化战略，高度重视明星大单品的打造。润百颜深挖玻尿酸功效，夸迪抗衰品牌形象建立，米蓓尔逐渐成为敏感肌修复的代表性品牌，肌活将“发酵”和“管控”技术作为技术力基础。2021年四大品牌均打造出各自核心爆款产品（明星大单品）及衍生系列，包括润百颜的屏障修护、夸迪的次抛系列、BM肌活的糙米系列、米蓓尔的粉水和蓝绷带面膜等。同时公司逐渐多元化渠道，线上抖音平台占比达到17%，提升14pct；线下润百颜开设实体店3家，夸迪发展线下加盟店超过200家，开启线下布局元年。HA原料业务平稳增长，其他生物活性物持续推出公司原料业务实现收入9.1亿元（yoy+28.6%），医药级、化妆品级、食品级HA营收分别为2.5亿元（yoy+15.8%）、3.9亿元（yoy+16.0%）和1.1亿元（yoy+36.9%）。公司凭借发酵技术、产品质量、资质认证、生产规模等优势在行业内具备较强的竞争力，HA原料业务平稳增长。天津厂区生产设备陆续开始调试，预计将新增300吨透明质酸的产能，有望进一步提升市场占有率。同时公司积极推出了γ-氨基丁酸、聚谷氨酸钠、依克多因、麦角硫因等多种生物活性物原料，2021年实现营收1.54亿元（yoy+120.3%），生物活性物平台型企业进一步形成。医美业务战略升级元年，完善产品管线布局2021年作为公司医美业务战略升级元年，医疗终端业务实现收入7.0亿元（yoy+21.5%）。公司聚焦微交联的产品差异化优势，大单品“御龄双子针”2021年累计销售超过25万支，新品上市半年成为“润致”品牌旗下第一款爆品。同时，公司完善产品管线布局，通过对水光、玻尿酸填充、再生材料、修复类产品、医美设备的多领域全流程布局，为消费者提供“一站式”的医美解决方案。（1）深耕玻尿酸类产品，2021年底公司推出双相交联产品“润致5号”，适于深层注射，兼具支撑性强和维持时间长的优势。同时，在研两款单相玻尿酸产品即将完成临床试验，预计2022年获批。（2）胶原蛋白和再生材料方面，公司自研胶原蛋白原料已完成关键技术突破，胶原蛋白终端产品同步开发。（3）医美辅助类产品方面，截至2022年1月，公司已获批第二类医疗器械医用敷料4项。,,华安证券,买入,[None],2022-03-13,,买入,4770085,pdf_downloads/2022/2022-03-13/688363-华熙生物（688363）：功能性护肤品引领增长，四轮驱动战略稳步推进.pdf,688363,华熙生物,华熙生物（688363）：功能性护肤品引领增长，四轮驱动战略稳步推进,"{
    ""forecasts"": [
        {
            ""year"": null,
            ""net_profit"": 7.8,
            ""eps"": 1.63,
            ""pe"": null
        }
    ]
}",,,,,,,,,,,,
"汲肖飞,李媛媛",2022年3月11日事件：公司发布2021年度报告，报告期实现收入49.48亿元，同增87.93%，司线归母净利润8.82亿元，同增21.13%，实现扣非归母净利润6.63亿元，同增16.74%，EPS为1.63元。公司业绩符合预期，业务保持快速扩张。21Q4公司实现收入/归母净利润19.36/2.27亿元，同增86.77%/9.01%，销售费用率提升导致净利增速相对较低。点评：四轮驱动稳步推进，各项业务快速增长。分业务看：1）2021年功能性护肤品业务实现收入33.19亿元，同增146.57%，占比收入67.08%。四大品牌均度过品牌初始成长期，进入规模化阶段，收入保持快速增长。2）2021医疗终端业务收入7.00亿元，同增21.54%，占比收入82.05%，其中皮肤类产品实现收入5.04亿元，同增15.88%，主要系公司重点打造“微交联”产品市场差异化优势明显，全面提升医美产品市占率，驱动医疗终端业务快速扩容；受益于公司持续推进全国骨科学术交流，深化推进医院渠道销售覆盖，骨科业务收入1.23亿元，同增37.98%。3）原料业务方面，2021年公司实现收入9.05亿元，同增28.62%，占收入比18.29%。其中医药级/化妆品级/食品级类原料产品收入2.52/3.91/1.07亿元，同增15.82%/15.98%/36.85%，公司打造发酵技术、产品质量、资质认证和生产规模等优势，透明质酸原料业务实现平稳增长。功能性食品业务获得良好开端，重点布局产品、渠道、营销，三大品牌格局初步打开。四大护肤品品牌多样化布局，未来成长天花板进一步打开。1）润百颜主打智慧配方理念，贯彻科技护肤理念，同时实行多元化渠道、全域营销策略，抖音等新兴渠道占比显著上升，线下实体店铺开设稳步推进，21年实现收入12.29亿元，同增117.42%。2）夸迪2021年贡献营收9.79亿元，同增150.19%，品牌定位于硬核抗老功能，主打冻龄抗初老市场，核心产品次抛系列及CT50系列围绕科技成分、技术进行高级复配，成为传播品牌的有形载体。3）BM肌活以年轻群体为起点，专注于两维研发路线与大单品打造，逐步形成产品系列，深度运营天猫、抖音、分销三大渠道，推动产品系列开发布局 ，21年贡献收入4.35亿元，同增286.21%。4）米蓓尔2021年实现收入4.20亿元，同增111.12%。收入高增主要系其针对敏感肌人群细分市场，通过“皮肤微生态”、“pH-电解质维稳”、“修复-调理”、“强韧-新生”技术等量肤定制产品，打造Z时代专属敏感肌修护品牌。总体来看，四大品牌在渠道方面多元化布局、在产品策略方面重点打造明星大单品、在组织结构方面资源共享销售能力复用，共同助力品牌实现规模化拓展。运费等项目影响毛利率，销售费用率增加扩大品牌声量。2021年公司综合毛利率为78.08%，同降3.34PCT，主要系运费等成本项目调至营业成本（21年计入营业成本的运费为1.28亿元）。,,信达证券,买入,[None],2022-03-13,,买入,4769996,pdf_downloads/2022/2022-03-13/688363-华熙生物（688363）：长期主义初心不改，打造生物科技全平台.pdf,688363,华熙生物,华熙生物（688363）：长期主义初心不改，打造生物科技全平台,"{
    ""forecasts"": [
        {
            ""year"": 2021,
            ""net_profit"": 8.82,
            ""eps"": 1.63,
            ""pe"": null
        }
    ]
}",,,,,,,,1.63,,,,
李典,事件：公司发布2021年年度报告。点评：营收高增长，现金流情况向好2021年度公司实现营业收入49.48亿元，同比增长87.93%；实现归属于上市公司股东净利润7.82亿元同比增长21.13%；经营活动产生的现金流量净额12.76亿元，较2020年大幅增长80.97%，现金流情况持续向好。2021公司毛利率为78.07%较2020年下滑3.34Pct.，销售费用率上升7.48Pct.，主要源于功能性护肤品业务占比提升，公司增加相应品牌及效果广告费用投入所致。公司净利润率下滑8.82Pct.至15.67%。原料业务颇具亮点，功能性化妆品业务实现三位数高增长分业务来看，公司原料业务实现营业收入9.05亿，同比增长28.62%，其中非HA的其他原料业务实现收入1.54亿，同比增长120.33%，多个产品收入超千万，生物活性物平台公司格局进一步。医疗终端业务，实现收入 7.00 亿元，同比增长 21.54%，其中，皮肤类医疗产品实现收入 5.04 亿元，增长15.88%。2021年是公司医美业务战略升级元年，差异化单品“御龄双子针”累计销售超25万只，2022年公司医美业务将进一步深化改革；骨科注射液产品实现收入 1.23 亿元+ 37.08%，获得九省两区集采中标；功能性护肤品业务实现收入33.20亿元，同比增长146.57%，增长提速。依托于差异化的技术路线和品牌定位，四大化妆品品牌齐头并进，全面进入规模化阶段。其中，“玻尿酸核心品牌”润百颜收入过10亿达到 12.29亿，同比+117.42%。“冻龄抗初老”品牌夸迪+150.19%至9.79亿。“专为敏感肌肤研制”米蓓尔+111.12%至4.20亿，“活性成分管控大师”BM肌活+286.21%至4.35亿。投资建议与盈利预测公司以透明质酸为核心，多种生物活性物为辅逐渐成为国内领先的生物活性物全产业链平台公司，并以生物活性物原料、医药终端、功能性护肤品、功能性食品四大板块共同驱动业务发展。我们预计公司2022-2024年实现EPS2.16/2.82/3.60，PE53/41/32倍，维持“买入”评级风险提示品牌孵化不及预期，行业竞争加剧，政策监管风险,,国元证券,买入,[None],2022-03-12,,买入,4769912,pdf_downloads/2022/2022-03-12/688363-华熙生物（688363）公司点评报告：功能性护肤品业务带动收入高增，原料业务颇具亮点.pdf,688363,华熙生物,华熙生物（688363）公司点评报告：功能性护肤品业务带动收入高增，原料业务颇具亮点,"{
    ""forecasts"": [
        {
            ""year"": 2022,
            ""net_profit"": null,
            ""eps"": 2.16,
            ""pe"": 53
        },
        {
            ""year"": 2023,
            ""net_profit"": null,
            ""eps"": 2.82,
            ""pe"": 41
        },
        {
            ""year"": 2024,
            ""net_profit"": null,
            ""eps"": 3.60,
            ""pe"": 32
        }
    ]
}",,,53.0,41.0,32.0,,,,2.16,2.82,3.6,
"吴劲草,张家璇,汤军,宋小雯",投资要点事件：公司发布2021年年度报告。2021年实现营收49.5亿元，同比+87.9%；归母净利润7.8亿元，同比+21.1%；扣非归母净利润6.63亿元，同比+16.7%。公司拟每10股派发现金红利4.90元，公司预计派发现金红利总额为2.35亿元，占归母净利润的30.06%。分季度看，Q1-Q4单季度公司营收分别同增111%/100%/66%/87%，归母净利润分别同增41%/31%/14%/9%，扣非净利润分别同增48%/19%/1%/11%。公司毛利率总体较为稳定，业务扩展和孵化使得销售费用率有所提升。2021年公司毛利率为78.1%，同比下降3.3pct，毛利率总体较为稳定。从费用端看，2021年公司销售/管理/研发费用率分别为49.2%/6.1%/5.7%，分别同比变化7.4pct/0.0pct/0.3 pct。医美战略升级元年、功能性食品孵化等因素使得销售费用率有所提升。四位一体”推进顺利，功能性护肤增速持续强劲。公司业务涵盖原料、医疗终端、功能性护肤品和功能性食品板块，2021年原料/医疗终端/功能性护肤品分别实现营收9.0/7.0/33.2亿元，分别同比增长28.6%/21.5%/146.6%，营收占比分别为18%/14%/67%。（1）原料：增速相对较快，天津工厂竣工后产能提升空间较大，创新原料同增120%。（2）医疗终端：2021年是医美业务战略升级元年，“面部年轻化”产品体系持续构建，在研产品覆盖水光类、填充类、胶原蛋白和再生类。（3）功能性护肤品：2021年四大品牌润百颜、夸迪、米蓓尔、BM肌活均实现翻倍以上增长，多元化渠道布局，重视打造明星大单品。（4）功能性食品：功能性食品元年开端良好，推出三大功能性食品品牌，包括玻尿酸水品牌“水肌泉”、透明质酸食品品牌“黑零”和透明质酸果饮品牌“休想角落”。盈利预测与投资评级：公司是全球透明质酸产业龙头，原料业务稳步发展，不断向终端医疗器械、化妆品和食品等领域延伸，“四轮驱动”下一体化优势稳固。考虑21年公司各板块发展情况较好，我们将公司2022-23年归母净利润由9.80/12.27亿元上调至9.81/12.32亿元，预计2024年归母净利润为15.20亿元，当前市值对应2022-24年PE分别为55x/44x/36x，维持“买入”评级。风险提示：竞争加剧，食品安全，行业监管风险，产品推广不及预期。,,东吴证券,买入,[None],2022-03-11,,买入,4769649,pdf_downloads/2022/2022-03-11/688363-华熙生物（688363）2021年年报点评：营收同增80%+，“四位一体”推进顺利，功能性护肤增速持续强劲.pdf,688363,华熙生物,华熙生物（688363）2021年年报点评：营收同增80%+，“四位一体”推进顺利，功能性护肤增速持续强劲,"{
    ""forecasts"": [
        {
            ""year"": 2022,
            ""net_profit"": 9.81,
            ""eps"": null,
            ""pe"": 55
        },
        {
            ""year"": 2023,
            ""net_profit"": 12.32,
            ""eps"": null,
            ""pe"": 44
        },
        {
            ""year"": 2024,
            ""net_profit"": 15.20,
            ""eps"": null,
            ""pe"": 36
        }
    ]
}",,,55.0,44.0,36.0,,,,,,,
